timestamp,light_kW,water_L_per_h,water_kW
2019-01-01 00:00:00,2.2526765850945503,0.0,0.0
2019-01-01 01:00:00,2.2526765850945503,0.2732971754381298,1.4894696061378075e-05
2019-01-01 02:00:00,2.2526765850945503,0.5462538358521345,2.9770834053941327e-05
2019-01-01 03:00:00,2.2526765850945503,0.8188699812420166,4.4628413977689904e-05
2019-01-01 04:00:00,2.2526765850945503,1.0911456116077836,5.94674358326242e-05
2019-01-01 05:00:00,2.2526765850945503,1.3630807269494079,7.428789961874273e-05
2019-01-01 06:00:00,2.2526765850945503,1.6346753272669172,8.908980533604698e-05
2019-01-01 07:00:00,2.2526765850945503,1.9059294125603135,0.00010387315298453708
2019-01-01 08:00:00,2.2526765850945503,2.1768429828295677,0.00011863794256421144
2019-01-01 09:00:00,2.2526765850945503,2.4474160380747065,0.0001333841740750715
2019-01-01 10:00:00,2.2526765850945503,2.71764857829573,0.00014811184751711728
2019-01-01 11:00:00,2.2526765850945503,2.9875406034926133,0.00016282096289034741
2019-01-01 12:00:00,2.2526765850945503,3.2570921136653896,0.00017751152019476372
2019-01-01 13:00:00,2.2526765850945503,3.5263031088140355,0.00019218351943036492
2019-01-01 14:00:00,2.2526765850945503,3.7951735889385567,0.00020683696059715134
2019-01-01 15:00:00,2.2526765850945503,4.063703554038952,0.00022147184369512287
2019-01-01 16:00:00,0.0,4.331893004115225,0.0002360881687242797
2019-01-01 17:00:00,0.0,4.59974193916737,0.0002506859356846217
2019-01-01 18:00:00,0.0,4.867250359195411,0.00026526514457614987
2019-01-01 19:00:00,0.0,5.1344182641993035,0.00027982579539886205
2019-01-01 20:00:00,0.0,5.401245654179099,0.0002943678881527609
2019-01-01 21:00:00,0.0,5.667732529134746,0.0003088914228378436
2019-01-01 22:00:00,0.0,5.93387888906627,0.0003233963994541117
2019-01-01 23:00:00,0.0,6.199684733973685,0.0003378828180015658
2019-01-02 00:00:00,2.2526765850945503,6.465150063856967,0.0003523506784802047
2019-01-02 01:00:00,2.2526765850945503,6.730274878716121,0.00036679998089002855
2019-01-02 02:00:00,2.2526765850945503,6.9950591785511635,0.0003812307252310384
2019-01-02 03:00:00,2.2526765850945503,7.259502963362068,0.0003956429115032327
2019-01-02 04:00:00,2.2526765850945503,7.5236062331488665,0.0004100365397066132
2019-01-02 05:00:00,2.2526765850945503,7.787368987911524,0.000424411609841178
2019-01-02 06:00:00,2.2526765850945503,8.050791227650063,0.00043876812190692837
2019-01-02 07:00:00,2.2526765850945503,8.313872952364491,0.00045310607590386473
2019-01-02 08:00:00,2.2526765850945503,8.576614162054776,0.00046742547183198526
2019-01-02 09:00:00,2.2526765850945503,8.839014856720945,0.0004817263096912915
2019-01-02 10:00:00,2.2526765850945503,9.101075036363001,0.0004960085894817835
2019-01-02 11:00:00,2.2526765850945503,9.362794700980913,0.0005102723112034598
2019-01-02 12:00:00,2.2526765850945503,9.62417385057472,0.0005245174748563223
2019-01-02 13:00:00,2.2526765850945503,9.88521248514439,0.0005387440804403692
2019-01-02 14:00:00,2.2526765850945503,10.145910604689933,0.0005529521279556013
2019-01-02 15:00:00,2.2526765850945503,10.406268209211376,0.00056714161740202
2019-01-02 16:00:00,0.0,10.666285298708674,0.0005813125487796227
2019-01-02 17:00:00,0.0,10.925961873181846,0.0005954649220884106
2019-01-02 18:00:00,0.0,11.185297932630911,0.0006095987373283846
2019-01-02 19:00:00,0.0,11.444293477055838,0.0006237139944995432
2019-01-02 20:00:00,0.0,11.702948506456652,0.0006378106936018875
2019-01-02 21:00:00,0.0,11.961263020833332,0.0006518888346354165
2019-01-02 22:00:00,0.0,12.219237020185894,0.0006659484176001312
2019-01-02 23:00:00,0.0,12.476870504514345,0.0006799894424960318
2019-01-03 00:00:00,2.2526765850945503,12.734163473818645,0.0006940119093231162
2019-01-03 01:00:00,2.2526765850945503,12.991115928098846,0.0007080158180813871
2019-01-03 02:00:00,2.2526765850945503,13.247727867354916,0.0007220011687708429
2019-01-03 03:00:00,2.2526765850945503,13.503999291586856,0.0007359679613914836
2019-01-03 04:00:00,2.2526765850945503,13.759930200794674,0.0007499161959433096
2019-01-03 05:00:00,2.2526765850945503,14.015520594978366,0.0007638458724263208
2019-01-03 06:00:00,2.2526765850945503,14.270770474137933,0.0007777569908405173
2019-01-03 07:00:00,2.2526765850945503,14.525679838273383,0.0007916495511858994
2019-01-03 08:00:00,2.2526765850945503,14.780248687384708,0.0008055235534624666
2019-01-03 09:00:00,2.2526765850945503,15.034477021471915,0.0008193789976702193
2019-01-03 10:00:00,2.2526765850945503,15.28836484053499,0.0008332158838091569
2019-01-03 11:00:00,2.2526765850945503,15.541912144573937,0.0008470342118792795
2019-01-03 12:00:00,2.2526765850945503,15.795118933588775,0.0008608339818805882
2019-01-03 13:00:00,2.2526765850945503,16.047985207579472,0.0008746151938130812
2019-01-03 14:00:00,2.2526765850945503,16.30051096654605,0.0008883778476767596
2019-01-03 15:00:00,2.2526765850945503,16.552696210488513,0.0009021219434716239
2019-01-03 16:00:00,0.0,16.804540939406845,0.000915847481197673
2019-01-03 17:00:00,0.0,17.056045153301056,0.0009295544608549075
2019-01-03 18:00:00,0.0,17.307208852171144,0.0009432428824433272
2019-01-03 19:00:00,0.0,17.558032036017103,0.000956912745962932
2019-01-03 20:00:00,0.0,17.80851470483895,0.0009705640514137226
2019-01-03 21:00:00,0.0,18.05865685863666,0.0009841967987956979
2019-01-03 22:00:00,0.0,18.30845849741025,0.0009978109881088586
2019-01-03 23:00:00,0.0,18.55791962115972,0.0010114066193532046
