el. load,PV potential,Wind OnS potential,Wind OffS potential,Water potential,German market,Foreign price
64460.75,0.07840731070496083,0.6961197172507144,0.44704943235572375,0.6165840981076911,53.89,61.78
63089.25,0.070411227154047,0.6815895456292509,0.43711565752128667,0.6094371802160319,54.42,61.89
61937.75,0.04822127937336815,0.6594809578716934,0.4217123935666982,0.6260050353285146,60.86,65.57
61490.25,0.019275456919060054,0.6317700238966595,0.40610217596972564,0.6122797043774872,67.18,71.77
62105.5,0.0017493472584856396,0.6015900469577714,0.38951631977294227,0.6226752213108098,73.59,75.38
64559.0,0.0,0.5708251867448739,0.3752956480605487,0.6455778445545358,82.28,84.87
64586.5,0.0,0.5420071522868936,0.3630853831598865,0.6420043856087062,82.97,87.88
62472.25,0.0,0.5186911983422737,0.3550733207190161,0.632908308292049,79.03,83.24
58666.5,0.0,0.5025233535535837,0.3587097918637654,0.6108178348087387,73.23,75.22
55714.0,0.0,0.4883691783225548,0.37228003784295177,0.588402501421262,67.41,69.27
52734.75,0.0,0.47307030296953595,0.38889545884578997,0.584341752619183,65.0,67.54
48999.5,0.0,0.46612690295950937,0.40831953642384106,0.5719970762608625,58.12,61.25
46366.0,0.0,0.5359828545645962,0.4069595553453169,0.573458945829611,57.3,59.44
45278.25,0.0,0.5372654200297455,0.4193767738883633,0.5621700641598311,50.46,54.02
44642.5,0.0,0.5427633228054344,0.4231315042573321,0.5801997888410623,40.0,47.7
45027.25,0.0,0.551381995621731,0.4224219489120151,0.5875903516608463,25.48,39.35
46279.75,0.0,0.5578449557995354,0.4248166982024598,0.5656623081296192,35.0,45.76
48751.5,0.0,0.561538075901138,0.4237523651844844,0.5610330544952489,57.73,60.9
53684.0,0.0,0.5655737704918032,0.40811258278145696,0.6050515715097864,72.65,74.17
59303.5,0.0,0.5530113133136144,0.38446073793755914,0.6344513928368392,85.02,85.23
62947.25,0.0035411227154046997,0.5386398957236678,0.35460028382213815,0.6117111995451961,91.47,91.4
64255.0,0.019004569190600524,0.5222255644123595,0.3170825449385052,0.5842605376431413,94.2,94.18
65365.0,0.039445169712793736,0.504278003375612,0.28320127719962157,0.605701291318119,91.61,91.75
65554.75,0.057493472584856396,0.48473454654835313,0.25428689687795647,0.6702671972711768,90.03,90.02
65594.5,0.06656657963446475,0.4620160090907572,0.22764900662251655,0.611142694712905,86.3,86.46
64722.75,0.06431135770234987,0.43140990290937653,0.2094666508987701,0.5947372695525055,85.96,86.08
63715.0,0.04817232375979112,0.3851456359352284,0.19994678334910124,0.6108178348087387,92.11,92.06
63035.0,0.02121409921671018,0.3323181430791598,0.19701986754966888,0.6463899943149517,98.62,98.18
63827.5,0.0023825065274151436,0.2794697615347337,0.19725638599810785,0.7470153496304719,105.73,104.36
65704.5,0.0,0.22898597951237445,0.19704943235572375,0.8135304150085275,133.23,121.52
64839.75,0.0,0.18540382012332682,0.19563032166508987,0.8452854706407862,144.65,128.39
63362.75,0.0,0.1531391520863622,0.20015373699148534,0.7062454316575977,125.0,115.93
59665.5,0.0,0.13481141692150866,0.2122457426679281,0.6346138227889223,103.59,100.54
56429.75,0.0,0.12045671028224796,0.23137417218543047,0.6107366198326971,100.01,95.11
53468.75,0.0,0.11302869270232783,0.2656693472090823,0.6003411028993746,94.86,91.21
50083.0,0.0,0.11655888103474207,0.3143034531693472,0.6106554048566556,88.83,88.61
46882.75,0.0,0.13537123376948915,0.43702696310312206,0.6314464387233005,86.08,87.08
45242.0,0.0,0.15469327050015874,0.5146050141911069,0.5866969869243889,80.51,81.98
44115.25,0.0,0.1789366822078508,0.5584200567644276,0.5676114675546171,77.01,78.9
44397.0,0.0,0.2048511889841413,0.5702164143803217,0.5672866076504507,73.21,76.15
45672.25,0.0,0.23289216423522335,0.5700685903500473,0.5702915617639893,74.05,75.66
48107.75,0.0,0.26454688257214953,0.567585146641438,0.5742710955900268,76.03,79.09
52828.0,0.0,0.298595444594843,0.5590113528855251,0.5973361487858361,81.0,89.58
58204.0,0.0,0.32072074330308653,0.5518862346263008,0.633314383172257,87.0,107.33
61650.5,0.004941253263707572,0.33999682491936967,0.5448202459791863,0.6505319580930724,89.57,133.82
63237.0,0.028844647519582246,0.3546314399826206,0.5428689687795648,0.654673921871193,94.93,124.94
64022.0,0.057845953002610966,0.3604802727227152,0.5420115894039735,0.6347762527410055,96.28,125.58
64775.0,0.0758355091383812,0.3573219030430641,0.5450863292336803,0.6409485909201657,98.22,118.56
64509.25,0.0770920365535248,0.35167777944887285,0.5503488647114475,0.6489888735482823,92.24,113.66
63212.0,0.06342689295039164,0.3507168997844287,0.5592183065279092,0.6254365304962235,91.54,113.99
62148.75,0.04007832898172324,0.3459041459868652,0.5713398770104068,0.6276293348493462,96.41,118.57
61704.75,0.015339425587467363,0.34132952323657695,0.576631977294229,0.6647445789003492,100.05,139.66
62787.25,0.001514360313315927,0.3414632108420648,0.5628252128666036,0.7341021684398603,102.97,168.75
65094.75,0.0,0.3416846309386541,0.6233443708609272,0.7743035815804434,107.38,185.97
64997.5,0.0,0.33762386992195986,0.6578464995269631,0.6989360838138553,108.45,154.06
63064.5,0.0,0.32946474824952793,0.6623994796594135,0.6800942093722082,103.96,119.75
59468.25,0.0,0.32091709697364684,0.6652081362346263,0.6375375619264192,100.09,110.85
56368.25,0.0,0.3063075483364249,0.6636412015137181,0.6199139121253959,94.19,98.59
53853.5,0.0,0.2859368994502097,0.6664794228949859,0.6233249411191424,94.92,95.54
50416.0,0.0,0.2677386741531726,0.6655924787133396,0.5957118492650044,86.8,88.83
47558.0,0.0,0.2649270567002557,0.6728949858088931,0.5854787622837652,82.25,83.33
45836.0,0.0,0.24638207917648436,0.6732201986754967,0.5691545520994071,80.2,81.63
44859.5,0.0,0.23259136712287562,0.6690811258278145,0.5745959554941932,76.13,78.94
44223.5,0.0,0.22282799418458915,0.6685785241248817,0.5775196946316901,73.01,76.79
44314.0,0.0,0.21697916144449458,0.6688741721854304,0.5717534313327377,73.01,76.87
44637.5,0.0,0.21311475409836064,0.6682533112582781,0.5761390400389832,74.59,78.23
45244.75,0.0,0.2117778780434819,0.6609508041627247,0.5804434337691871,75.1,78.63
46848.25,0.0,0.20438328236493375,0.6600934247871334,0.5998538130431251,81.39,83.79
50410.5,0.002620757180156658,0.1999966578098628,0.6587038789025544,0.5861284820920978,88.4,88.87
53938.0,0.013466057441253263,0.19538025768285958,0.6540622043519394,0.5936814748639649,92.23,92.62
55906.75,0.02795691906005222,0.19031683962500626,0.644217123935667,0.6063510111264517,97.3,97.51
57656.75,0.03909595300261096,0.18669474106381911,0.635643330179754,0.659546820433688,100.43,100.58
58010.5,0.039840078328981725,0.1851113784863221,0.6290799432355724,0.6078940956712418,99.16,99.29
56947.75,0.0314654046997389,0.1874843334837319,0.6252956480605487,0.6330707382441322,95.22,94.52
56351.0,0.019115535248041774,0.19261459534432915,0.6226052507095553,0.671404206935759,92.55,93.02
56437.25,0.007663185378590078,0.19893551244130278,0.6241426206244087,0.6466336392430764,95.09,94.25
57204.75,0.0010052219321148826,0.20699854614729032,0.6267443235572374,0.6705108421993016,99.85,99.11
59214.25,0.0,0.21720893701642685,0.6276608325449385,0.7709737675627386,104.27,106.65
59277.25,0.0,0.22621613943617253,0.6230487228003785,0.7885974173637619,103.63,103.89
57654.75,0.0,0.2333767818051169,0.6102471617786187,0.7434418906846423,99.0,99.31
54549.5,0.0,0.24207900937484333,0.5978890728476821,0.6581661658409811,92.14,92.75
52155.25,0.0,0.24677060877993348,0.5821014664143803,0.6385121416389182,88.0,88.62
50914.5,0.0,0.2496616032486088,0.5686494796594135,0.6145537237066515,86.57,87.38
48121.75,0.0,0.2547500877324911,0.5501714758751183,0.6400552261837082,79.87,81.55
45382.75,0.0,0.23565364883608228,0.5290326395458845,0.6536993421586941,84.08,85.57
43746.25,0.0,0.2378970939656757,0.5088103122043519,0.6196702671972711,79.82,81.23
43048.75,0.0,0.2428769572700991,0.48982970671712395,0.6273044749451799,76.76,77.91
42566.5,0.0,0.2475267792984743,0.46987346263008517,0.6067570860066597,73.46,75.48
42672.5,0.0,0.2534132116776123,0.4470198675496689,0.6019654024202062,71.86,74.14
42592.75,0.0,0.25846827426012264,0.4259697256385998,0.6047267116056201,72.08,74.63
42738.25,0.0,0.2623285038685851,0.4016674550614948,0.6143100787785267,74.9,77.24
44372.5,0.0,0.26204023996925185,0.37612346263008517,0.6108990497847803,77.69,79.93
46910.75,0.0035280678851174934,0.2596338630704701,0.3515255439924314,0.6307155039389264,81.79,83.57
50727.25,0.020763707571801567,0.2551595060242977,0.32876064333017974,0.6357508324535044,84.86,86.91
53437.25,0.045904046997389036,0.24936498387393258,0.3104600283822138,0.6576788759847316,87.15,89.25
56026.5,0.06619451697127937,0.24829548303002957,0.299077578051088,0.6900836514253228,89.14,91.24
56856.5,0.07286553524804178,0.25243562106248224,0.2954411069063387,0.692763745634695,88.66,91.2
55751.25,0.0654046997389034,0.26160993298908775,0.29819063386944183,0.7180216031836271,84.81,87.73
54913.0,0.043423629242819846,0.27026620544442775,0.3088635288552507,0.7251685210752863,84.34,87.31
54643.5,0.016325065274151437,0.27378803830149895,0.33399361400189215,0.7378380573377731,88.01,90.31
56329.0,0.0016873368146214098,0.27799919787436705,0.36876182592242196,0.744254040445058,93.42,95.01
59864.25,0.0,0.28447051352751457,0.40175614947965943,0.7706489076585722,101.77,102.72
60473.25,0.0,0.2889699369997159,0.4234271523178808,0.7099813205555104,104.85,105.49
59068.25,0.0,0.28893651509834395,0.4335383159886471,0.6910582311378218,103.55,103.66
56368.75,0.0,0.28879447201751307,0.4375886944181646,0.6732721513847153,100.5,100.61
54746.5,0.0,0.28287461773700306,0.43965823084200567,0.715910013806546,93.31,93.77
54224.5,0.0,0.27551344395982685,0.4455120624408704,0.6311215788191342,91.17,91.7
51706.75,0.0,0.27110593071639844,0.45890491958372753,0.6067570860066597,83.86,85.38
50045.0,0.0,0.2535844989221437,0.5291213339640491,0.6018029724681231,87.02,86.87
48530.75,0.0,0.2556357681188483,0.5511175496688742,0.602209047348331,84.32,85.02
48045.0,0.0,0.25849334068615165,0.5700685903500473,0.6040769917972875,81.82,82.02
48212.25,0.0,0.2614637121705854,0.5754198202459792,0.5902704458702185,79.11,79.8
49203.0,0.0,0.2648017245701108,0.5732615894039735,0.6004223178754162,78.48,80.36
52497.75,0.0,0.266723483898999,0.5729659413434248,0.5948996995045887,82.1,83.84
60305.25,0.0,0.26741698835246736,0.5714877010406811,0.6379436368066271,94.3,97.6
66176.0,0.0,0.26557878377700905,0.5676738410596026,0.668074392918054,111.1,111.87
69647.5,0.0075359007832898174,0.2682358249360806,0.5580061494796594,0.7089255258669699,121.11,122.03
70157.5,0.045411227154046996,0.2695601677779449,0.5415976821192053,0.717453098351336,117.83,122.0
69722.0,0.0920757180156658,0.26862435453952976,0.5172362819299905,0.6956062697961504,110.6,115.77
69755.75,0.12884791122715405,0.2646931033906519,0.4440042573320719,0.6543490619670267,103.0,108.76
69315.75,0.14443211488250654,0.26216139436172525,0.46295529801324503,0.6579225209128563,95.5,101.03
69045.5,0.1324575718015666,0.26318494009124177,0.43510525070955536,0.6307967189149679,92.6,100.35
68221.5,0.09517297650130549,0.2647683026687388,0.4141438032166509,0.6419231706326647,100.0,106.37
67905.25,0.04156657963446475,0.26600909075717316,0.3905510879848628,0.6570291561763989,107.98,111.97
68308.25,0.0038674934725848563,0.27344964155010776,0.34712038789025546,0.6569479412003574,116.87,122.61
70711.0,0.0,0.285113885128925,0.385643330179754,0.7680500284252416,129.13,131.01
70678.25,0.0,0.29171471064988885,0.388658940397351,0.8486964996345326,130.01,129.86
69326.75,0.0,0.29076636419845925,0.36663315988647116,0.6915455209940713,122.12,121.58
65828.0,0.0,0.2868142243612239,0.335885761589404,0.6662876634451392,114.21,112.83
62587.25,0.0,0.2773182266339132,0.30094016083254493,0.6859416876472021,102.83,101.54
59977.5,0.0,0.26405808726458446,0.2669701986754967,0.6959311297003168,99.98,99.23
56515.0,0.0,0.25200531408231813,0.23285241248817407,0.6626329895232681,91.49,92.11
54800.0,0.0,0.231112447987166,0.2473391674550615,0.632908308292049,88.16,87.09
53013.75,0.0,0.21926438395080297,0.21638481551561023,0.6437099001055795,87.04,86.4
52305.25,0.0,0.20870306311726075,0.18658349101229896,0.6305530739868431,85.0,85.98
51986.25,0.0,0.20035594324961148,0.16216296121097445,0.6191829773410217,84.14,85.11
52933.25,0.0,0.1949165288013235,0.1446310312204352,0.6209697068139365,85.72,85.45
56133.0,0.0,0.19270232783543056,0.13262771996215705,0.6512628928774467,89.28,89.23
62377.75,0.0,0.19160358282782708,0.12130439924314096,0.7233817916023715,108.51,102.87
68218.5,0.0,0.18558764058087265,0.11006977294228949,0.7148542191180054,124.06,116.61
70871.5,0.014516971279373368,0.18062448822713525,0.09800733207190161,0.798099569560627,133.24,133.03
70857.25,0.08421344647519582,0.17349309002189134,0.084259697256386,0.9112320311865508,120.91,124.17
70830.25,0.1637434725848564,0.15652729733794554,0.07024597918637654,0.8454479005928693,113.19,114.15
70792.0,0.21929177545691905,0.13473621764342172,0.057740066225165566,0.6959311297003168,105.78,107.56
70341.25,0.2349869451697128,0.12284637623034374,0.0486341059602649,0.6678307479899294,100.22,101.65
68867.0,0.20697780678851174,0.11998880366304039,0.04399243140964995,0.6489888735482823,100.82,101.78
67306.5,0.14590078328981723,0.12405792015507762,0.04278027436140019,0.7414115162836027,110.89,110.06
67221.0,0.06631853785900783,0.1368250864791698,0.04242549668874172,0.8256314464387233,119.4,117.33
68084.25,0.007278067885117493,0.1599405090155579,0.04115421002838222,0.8290424754324698,127.85,126.21
71236.25,0.0,0.17986413997092296,0.03979422894985809,0.8634776252741005,137.84,137.6
71059.25,0.0,0.18948964756605002,0.03875946073793756,0.8883294079428247,137.8,136.83
69586.5,0.0,0.19056332614762453,0.03784295175023652,0.8485340696824495,130.43,129.71
66124.75,0.0,0.18838672482077506,0.03784295175023652,0.8210834077803947,120.24,117.53
63224.0,0.0,0.1800270717401113,0.03843424787133396,0.7808819946398116,111.68,107.7
60247.75,0.0,0.17110760181146706,0.039202932828760646,0.7153415089742549,106.18,101.2
57335.75,0.0,0.16378820541100583,0.040769867549668874,0.6456590595305775,97.09,95.02
55036.0,0.0,0.15524890961046775,0.045470671712393565,0.6675871030618046,89.29,87.08
53368.5,0.0,0.1482762654367407,0.04612109744560076,0.6973929992690652,86.76,86.83
52543.0,0.0,0.143100048461757,0.04730368968779565,0.6199139121253959,86.73,86.82
52445.5,0.0,0.13916044183753615,0.04866367076631977,0.610574189880614,86.09,85.37
53119.0,0.0,0.1380032085025317,0.05135406811731315,0.6081377405993665,86.3,85.75
56026.25,0.0,0.13955732691632827,0.05638008514664144,0.6715666368878421,89.05,87.79
62505.0,0.0,0.14152086362193145,0.06279564806054873,0.8162105092178997,108.88,102.55
68074.5,0.0,0.1396283484567437,0.06977294228949858,0.8426865914074555,126.29,120.34
70666.75,0.014827023498694516,0.13652428936682207,0.07748935666982025,0.8468285551855762,141.28,139.72
71470.25,0.07774804177545692,0.12910044952457345,0.08304754020813623,0.834808738731422,130.39,129.63
71238.5,0.1514556135770235,0.10826189401915075,0.08529446546830653,0.8067083570210347,118.56,117.62
70909.25,0.20525783289817232,0.0765737537808526,0.08369796594134342,0.8283927556241371,109.13,109.96
70050.0,0.2222911227154047,0.05418525759930482,0.08047540208136235,0.7834808738731422,102.21,102.08
68746.5,0.1962271540469974,0.043895489714409854,0.07991367076631978,0.7707301226346138,105.61,102.78
67476.0,0.13703655352480418,0.04388295650139536,0.08343188268684958,0.8009420937220824,112.91,109.46
67311.25,0.06155352480417754,0.05182901355258101,0.0902317880794702,0.8612848209209778,123.8,121.0
68447.75,0.007049608355091384,0.06920004679066193,0.09830298013245033,0.8892227726792821,134.64,132.11
71087.75,0.0,0.08728129543289717,0.10362464522232734,0.9184601640542516,143.79,142.78
70733.5,0.0,0.09454220350595745,0.10232379375591297,0.88962884755949,140.0,139.13
69510.75,0.0,0.0904020654735048,0.09380912961210974,0.9031105335823926,132.15,131.16
66369.5,0.0,0.08247689711067663,0.08352057710501419,0.8379761227970438,120.0,119.06
63116.0,0.0,0.07270099095937568,0.0737050614947966,0.7762527410054414,109.76,106.63
60387.5,0.0,0.06456693571297271,0.0687973036896878,0.7585478762283765,104.49,99.16
57235.0,0.0,0.05932805267291656,0.07054162724692525,0.7263055307398685,96.03,86.64
55496.75,0.0,0.05016627395932555,0.07438505203405865,0.6692926175586779,91.75,90.76
54369.0,0.0,0.053437442556107016,0.08564924314096499,0.6230812961910176,88.59,82.36
53263.75,0.0,0.05804548720776725,0.10430463576158941,0.6120360594493625,87.25,81.32
53320.75,0.0,0.0642619608629535,0.1318294701986755,0.622431576382685,82.38,77.94
54278.5,0.0,0.07280125666349159,0.16751419110690635,0.6583285957930642,81.95,77.58
57389.75,0.0,0.08208836750722749,0.20068590350047305,0.7222447819377893,89.36,82.46
63831.5,0.0,0.08792048929663608,0.22200212866603594,0.7986680743929181,102.07,99.42
69391.5,0.0,0.09243244598185191,0.23950449385052033,0.7985868594168765,116.86,116.39
71973.5,0.012398825065274151,0.09861967547333768,0.24985217596972564,0.8178348087387314,141.0,139.06
72159.25,0.06870104438642298,0.10138533781186812,0.24293401135288553,0.8538130431251523,129.16,128.13
71926.0,0.13566253263707573,0.09455473671897194,0.22315515610217598,0.7933891009502152,113.65,113.23
71881.5,0.18204308093994778,0.07997025450777895,0.2043519394512772,0.7552992771867132,106.48,105.89
71181.5,0.19444843342036552,0.07006483848866162,0.18616958372753076,0.8285551855762202,99.38,99.0
70395.5,0.1720822454308094,0.06639260707541653,0.17401844843897823,0.7669130187606594,99.0,98.87
68729.5,0.12122062663185379,0.06735348673986064,0.16630203405865657,0.8069520019491594,105.98,105.61
68330.5,0.05523172323759791,0.07344880600257349,0.15914735099337748,0.8371639730366279,117.96,116.78
69340.75,0.006781984334203656,0.0829489814675557,0.14820837275307475,0.8988061398521887,137.35,129.49
71401.25,0.0,0.08784529001854915,0.1319181646168401,0.9350280191667344,150.09,143.2
70807.75,0.0,0.08613659531090724,0.12018093661305582,0.9083895070250956,136.69,136.43
69581.0,0.0,0.0801206530639528,0.11199148533585619,0.797124989848128,132.31,132.0
66048.5,0.0,0.07534967664310423,0.10019512771996215,0.800617233817916,117.88,117.66
62573.25,0.0,0.06914991393860397,0.09126655629139073,0.7659384390481605,107.19,106.72
59745.0,0.0,0.061571497802509985,0.09191698202459792,0.7573296515877528,100.0,101.01
56121.25,0.0,0.05540515699938169,0.10273770104068117,0.6945504751076098,97.22,94.29
53736.5,0.0,0.04138466937384068,0.1592360454115421,0.6563794363680663,91.04,88.96
52425.0,0.0,0.04163951137180194,0.20148415326395458,0.6147161536587347,88.22,86.16
52004.75,0.0,0.0429805651643522,0.2437322611163671,0.6299033541785105,85.22,84.57
52015.0,0.0,0.04476028141240955,0.29496807000946074,0.6185332575326891,84.63,83.13
53285.25,0.0,0.049744322454504435,0.364593188268685,0.648257938763908,84.34,83.89
56643.0,0.0,0.05790762186460788,0.43279919583727533,0.6512628928774467,85.32,86.48
62864.5,0.0,0.06583696796510753,0.48373935666982026,0.7736538617721108,92.11,94.54
67932.5,0.0,0.06990608445714477,0.5186849574266793,0.8011045236741655,118.16,118.44
70660.5,0.007493472584856397,0.0732273859059842,0.5291804635761589,0.8930398765532365,140.74,139.68
72068.5,0.03920691906005222,0.0779649404254608,0.5213457899716177,0.8088199463981158,134.96,133.53
72629.75,0.07784268929503917,0.07988669975434902,0.5040799432355724,0.6832615934378299,122.01,120.8
72704.5,0.10343994778067885,0.07993683260640698,0.4855132450331126,0.7842118086575165,114.73,113.35
72207.25,0.11206919060052219,0.08258551829013552,0.4900070955534532,0.7531876878096321,106.98,106.08
70746.75,0.10384464751958225,0.08979629351113785,0.5102589877010407,0.7474214245106797,103.08,102.17
69254.0,0.07593994778067885,0.0979512374458983,0.5198084200567644,0.7923333062616746,104.54,103.69
68898.75,0.03412532637075718,0.10646128908273592,0.518980605487228,0.7622837651262893,110.0,109.12
69515.75,0.004278720626631854,0.11775371400878996,0.5138363292336803,0.815966864289775,120.0,118.67
70789.0,0.0,0.133382630637857,0.4982852412488174,0.8698936083813855,127.5,126.67
69893.25,0.0,0.14928727795324276,0.47070127719962157,0.8789084707220012,126.0,125.58
68176.75,0.0,0.16121054126769271,0.4401312677388836,0.8340778039470479,119.47,119.1
64494.25,0.0,0.17280376330609448,0.41508987701040684,0.7687809632096159,108.79,108.09
61202.75,0.0,0.1838246352835013,0.4025248344370861,0.7474214245106797,98.48,97.41
58308.75,0.0,0.19515048211092728,0.40489001892147586,0.704621132136766,93.37,92.35
55414.75,0.0,0.20996473989405257,0.4126359981078524,0.6677495330138877,85.38,86.55
52378.5,0.0,0.23022676760080882,0.44424077578051085,0.7321530090148624,90.0,84.9
50325.25,0.0,0.24215003091525877,0.5045234153263954,0.6701047673190936,85.0,81.81
49355.0,0.0,0.256997710599756,0.5705120624408704,0.7022658978315601,82.0,79.54
48970.75,0.0,0.2765369896893434,0.6172540208136235,0.6794444895638756,78.47,77.2
49063.0,0.0,0.2934526495212313,0.6411719489120151,0.624949240639974,75.0,75.76
49167.5,0.0,0.30375912835681224,0.6529387417218543,0.6198326971493543,74.92,72.36
50178.5,0.0,0.3191958690529904,0.6504552980132451,0.5896207260618858,78.1,71.49
53811.5,0.0,0.33707240854932236,0.6457840586565752,0.62884755948997,82.22,75.52
57557.75,0.004719321148825065,0.3652470714058923,0.6375354777672658,0.68634776252741,85.26,81.74
60752.25,0.023932767624020888,0.39747831754148494,0.6276312677388837,0.7218387070575815,75.11,85.39
62952.0,0.04850522193211488,0.4256279139720259,0.6163079470198676,0.7340209534638187,74.21,83.9
64200.75,0.06689947780678851,0.4505063418057853,0.6043046357615894,0.7301226346138228,72.72,82.23
64593.75,0.07613577023498695,0.47493775170869473,0.5973864711447493,0.7414927312596443,70.35,76.68
64119.75,0.07427219321148824,0.4952499122675089,0.5979777672658467,0.690246081377406,63.67,74.81
63226.0,0.057242167101827675,0.5083053424909343,0.6003725165562914,0.6416795257045399,67.91,78.97
62737.75,0.026742819843342036,0.5187538644073462,0.6059307000946074,0.6757898156420044,68.61,83.58
