temperature,heat_load,electrical_load,PV,solar_thermal_eff,hp_COP,hp_el_p_max_pu
-1.407,8.362200000000001,0.3589674253333333,0.007,0.0,2.6293655555555553,2.0125676638176637
-0.711,8.4128,0.144243772,0.068,0.0,2.6703522222222222,1.896071937321937
0.446,8.265400000000001,0.44185707133333335,0.183,0.0,2.7384866666666667,1.70241452991453
1.685,7.9838000000000005,0.7102932153333333,0.362,0.17721435663154755,2.8114500000000002,1.495032051282051
2.514,7.711,1.2690799466666667,0.483,0.31304780190779735,2.888596,1.4409897435897434
2.929,7.4382,1.7542922493333333,0.513,0.32649056470835197,2.935906,1.4399256410256411
2.832,7.143400000000001,1.431543652,0.374,0.1525304800013575,2.924848,1.4401743589743587
2.049,6.9388000000000005,0.7807099426666667,0.168,0.0,2.835586,1.4421820512820513
-0.104,6.934400000000001,4.11022123,0.028,0.0,2.706097777777778,1.7944729344729344
-1.674,7.2864,0.698925492,0.0,0.0,2.6136422222222224,2.0572578347578347
-1.625,7.9244,0.545966466,0.0,0.0,2.616527777777778,2.0490562678062676
-1.456,8.0608,0.43389966533333335,0.0,0.0,2.62648,2.0207692307692304
-1.343,7.6648000000000005,0.6923890519999999,0.0,0.0,2.6331344444444444,2.001855413105413
-1.258,7.394200000000001,0.9061653946666667,0.0,0.0,2.63814,1.9876282051282048
-1.229,7.5262,0.15109598266666666,0.0,0.0,2.639847777777778,1.9827742165242164
-1.473,7.6824,0.3673353326666667,0.0,0.0,2.625478888888889,2.023614672364672
-1.596,7.6824,0.4888436586666667,0.0,0.0,2.6182355555555556,2.044202279202279
-1.6,7.900200000000001,0.47791801399999995,0.0,0.0,2.618,2.0448717948717943
-1.597,8.0454,0.43118404266666666,0.0,0.0,2.618176666666667,2.044369658119658
-1.525,8.0938,0.08197391266666666,0.0,0.0,2.6224166666666666,2.032318376068376
-1.526,8.0762,0.148317206,0.0,0.0,2.622357777777778,2.0324857549857547
-1.583,8.104800000000001,0.19966142066666667,0.0,0.0,2.619001111111111,2.0420263532763534
-1.645,8.2984,0.2720675,0.0,0.0,2.61535,2.052403846153846
-1.641,8.672400000000001,0.45006709333333333,0.0,0.0,2.6155855555555556,2.0517343304843303
-1.503,8.918800000000001,0.26572052133333335,0.001,0.0,2.6237122222222222,2.02863603988604
-1.054,8.982600000000001,0.16988430266666665,0.02,0.0,2.6501533333333334,1.9534829059829057
-0.453,8.8352,0.34914697600000005,0.055,0.0,2.6855455555555556,1.8528881766381764
0.172,8.547,0.309991486,0.082,0.0,2.722351111111111,1.748276353276353
0.628,8.2676,0.6289508426666667,0.097,0.0,2.7492044444444446,1.6719515669515668
0.831,7.9882,0.23123842866666666,0.094,0.0,2.7611588888888887,1.6379736467236465
0.669,7.686800000000001,0.15374845133333334,0.068,0.0,2.751618888888889,1.6650890313390312
0.152,7.48,0.788951542,0.033,0.0,2.721173333333333,1.7516239316239317
-0.616,7.493200000000001,0.48732796266666667,0.003,0.0,2.6759466666666665,1.8801709401709399
-1.063,7.891400000000001,0.39625987199999996,0.0,0.0,2.6496233333333334,1.954989316239316
-1.127,8.5998,0.46096116066666665,0.0,0.0,2.6458544444444443,1.965701566951567
-1.098,8.767000000000001,1.054514178,0.0,0.0,2.647562222222222,1.960847578347578
-0.903,8.3556,0.5621654713333334,0.0,0.0,2.6590455555555557,1.9282086894586894
-0.597,8.0762,0.6272772613333334,0.0,0.0,2.6770655555555556,1.8769907407407405
-0.353,8.2368,0.06782741266666667,0.0,0.0,2.6914344444444445,1.8361502849002846
-0.583,8.4216,0.493643364,0.0,0.0,2.67789,1.8746474358974359
-1.256,8.434800000000001,0.348073358,0.0,0.0,2.6382577777777776,1.9872934472934471
-2.524,8.6834,0.4753918533333333,0.0,0.0,2.5635866666666667,2.1995299145299145
-3.59,8.8528,0.276456704,0.0,0.0,2.500811111111111,2.37795584045584
-4.507,8.9122,0.22621768466666667,0.0,0.0,2.4468099999999997,2.5314423076923074
-5.005,8.8968,0.20202969666666667,0.0,0.0,2.417483333333333,2.6147970085470083
-5.092,8.9276,0.17717859133333333,0.0,0.0,2.41236,2.6293589743589743
-4.518,9.134400000000001,0.11386669066666666,0.0,0.0,2.446162222222222,2.5332834757834752
-3.836,9.537,0.15447472266666668,0.0,0.0,2.4863244444444446,2.419131054131054
-3.077,9.796600000000002,0.343747308,0.006,0.0,2.531021111111111,2.2920904558404556
-1.988,9.845,0.4209846686666667,0.032,0.0,2.595151111111111,2.1098148148148144
-0.989,9.660200000000001,0.9846658366666667,0.057,0.0,2.653981111111111,1.9426032763532763
-0.142,9.317000000000002,1.1281517606666667,0.089,0.0,2.70386,1.8008333333333333
0.424,8.978200000000001,0.773289346,0.145,0.0,2.737191111111111,1.7060968660968658
0.795,8.637200000000002,0.5718596126666667,0.2,0.0,2.759038888888889,1.6439992877492875
0.832,8.2698,0.41141683533333334,0.147,0.0,2.7612177777777775,1.6378062678062677
0.542,8.0014,0.437625752,0.078,0.0,2.74414,1.6863461538461537
-0.787,7.966200000000001,0.11102476,0.018,0.0,2.6658766666666667,1.9087927350427352
-2.289,8.3336,0.3592831953333333,0.0,0.0,2.5774255555555556,2.160195868945869
-3.295,9.017800000000001,0.5264518753333333,0.0,0.0,2.5181833333333334,2.3285790598290594
-3.95,9.123400000000002,0.573596348,0.0,0.0,2.4796111111111108,2.4382122507122506
-3.945,8.624,0.5300832313333333,0.0,0.0,2.4799055555555554,2.4373753561253557
-3.491,8.2698,1.0602296166666667,0.0,0.0,2.506641111111111,2.3613853276353276
-2.756,8.364400000000002,0.29903426466666666,0.0,0.0,2.549924444444444,2.238361823361823
-2.079,8.481,0.5757751613333334,0.0,0.0,2.589792222222222,2.125046296296296
-1.693,8.4216,0.3355057086666667,0.0,0.0,2.6125233333333333,2.060438034188034
-1.347,8.5976,0.30654959266666665,0.0,0.0,2.6328988888888887,2.0025249287749287
-1.077,8.690000000000001,0.413879842,0.0,0.0,2.648798888888889,1.9573326210826207
-1.071,8.674600000000002,0.37033514866666667,0.0,0.0,2.6491522222222224,1.9563283475783475
-0.902,8.591000000000001,0.20041926866666668,0.0,0.0,2.6591044444444445,1.9280413105413106
-1.007,8.551400000000001,0.20698728666666666,0.0,0.0,2.652921111111111,1.9456160968660967
-1.647,8.6834,0.21971282066666667,0.0,0.0,2.615232222222222,2.0527386039886037
-1.65,9.000200000000001,0.4427096506666666,0.0,0.0,2.6150555555555552,2.0532407407407405
-1.081,9.1806,0.28116167799999997,0.058,0.0,2.648563333333333,1.9580021367521363
1.038,9.1674,0.5213995539999999,0.221,0.0,2.773348888888889,1.6033262108262107
1.937,8.943000000000001,0.821981092,0.359,0.1159453856496043,2.82629,1.4528525641025642
2.652,8.58,0.40349100666666665,0.465,0.29955543245919997,2.904328,1.4406358974358975
3.255,8.2324,0.423889754,0.545,0.3804187343085681,2.97307,1.4390897435897436
3.692,7.889200000000001,0.32293805933333336,0.473,0.3397794298296279,3.022888,1.4379692307692307
3.34,7.530600000000001,0.4729288466666666,0.173,0.0,2.98276,1.4388717948717948
2.473,7.271000000000001,0.32663256933333334,0.075,0.0,2.883922,1.441094871794872
1.218,7.227000000000001,0.4287526126666667,0.022,0.0,2.783948888888889,1.5731980056980057
0.148,7.554800000000001,0.5117054126666667,0.0,0.0,2.720937777777778,1.752293447293447
-0.167,8.173,0.4045646246666667,0.0,0.0,2.7023877777777776,1.8050178062678062
-0.437,8.2742,0.20720832600000003,0.0,0.0,2.686487777777778,1.850210113960114
-0.437,7.832000000000001,0.17945213599999998,0.0,0.0,2.686487777777778,1.850210113960114
-0.264,7.5196000000000005,0.16176901133333335,0.0,0.0,2.6966755555555557,1.8212535612535612
-0.088,7.623,0.3174120833333333,0.0,0.0,2.70704,1.7917948717948717
-0.024,7.7484,0.2983079933333333,0.0,0.0,2.710808888888889,1.7810826210826212
0.001,7.717600000000001,1.309845864,0.0,0.0,2.7122811111111114,1.7768981481481478
-0.05,7.9046,0.31551746266666664,0.0,0.0,2.709277777777778,1.7854344729344729
0.068,8.019,0.171936808,0.0,0.0,2.7162266666666666,1.7656837606837605
0.149,8.0366,0.5392089866666666,0.0,0.0,2.7209966666666667,1.7521260683760682
-0.139,7.990400000000001,0.44334119066666666,0.0,0.0,2.7040366666666666,1.8003311965811966
-0.304,7.9882,0.512873762,0.0,0.0,2.69432,1.827948717948718
-0.345,8.146600000000001,0.25637372666666663,0.0,0.0,2.6919055555555556,1.8348112535612535
-0.524,8.4832,0.23502766933333333,0.0,0.0,2.681364444444444,1.8647720797720797
-0.513,8.692200000000001,0.12608699266666668,0.01,0.0,2.6820122222222222,1.8629309116809116
0.434,8.7186,0.32912715333333337,0.068,0.0,2.73778,1.7044230769230768
1.104,8.5426,0.336421442,0.13,0.0,2.7772355555555555,1.5922792022792023
1.632,8.230200000000002,0.7896146586666667,0.184,0.0,2.808328888888889,1.503903133903134
2.015,7.928800000000001,0.419753166,0.191,0.00725488286797786,2.83171,1.4422692307692309
2.033,7.627400000000001,0.7861727653333334,0.148,0.0,2.833762,1.442223076923077
1.796,7.308400000000001,1.2964572126666667,0.1,0.0,2.8179866666666666,1.4764529914529916
1.282,7.0796,0.4995166873333334,0.055,0.0,2.787717777777778,1.562485754985755
0.344,7.057600000000001,0.36408290066666665,0.011,0.0,2.73248,1.7194871794871793
-0.504,7.398600000000001,0.43301550866666666,0.0,0.0,2.682542222222222,1.8614245014245012
-0.685,8.0256,0.4041857006666667,0.0,0.0,2.671883333333333,1.8917200854700853
-0.863,8.144400000000001,0.23149104466666667,0.0,0.0,2.661401111111111,1.9215135327635324
-1.174,7.724200000000001,0.77303673,0.0,0.0,2.6430866666666666,1.973568376068376
-1.462,7.4316,0.4570771886666667,0.0,0.0,2.6261266666666665,2.021773504273504
-1.659,7.5482000000000005,0.20168234933333332,0.0,0.0,2.6145255555555558,2.0547471509971507
-1.808,7.6846000000000005,0.293508288,0.0,0.0,2.605751111111111,2.07968660968661
-1.921,7.6648000000000005,0.512936916,0.0,0.0,2.5990966666666666,2.0986004273504273
-1.947,7.8628,0.32906399933333336,0.0,0.0,2.5975655555555557,2.102952279202279
-2.147,7.986000000000001,0.24434288666666668,0.0,0.0,2.5857877777777776,2.1364280626780627
-2.238,8.012400000000001,0.3174120833333333,0.0,0.0,2.580428888888889,2.151659544159544
-2.221,7.9750000000000005,0.3790819793333333,0.0,0.0,2.58143,2.1488141025641023
-2.233,7.981600000000001,0.30800213466666665,0.0,0.0,2.5807233333333333,2.1508226495726497
-2.234,8.148800000000001,0.47346565599999996,0.0,0.0,2.5806644444444444,2.1509900284900283
-2.094,8.492,0.328337728,0.0,0.0,2.5889088888888887,2.12755698005698
-1.59,8.709800000000001,0.34434727066666665,0.017,0.0,2.6185888888888886,2.0431980056980055
-0.507,8.745000000000001,0.23869060266666667,0.09,0.0,2.6823655555555557,1.861926638176638
0.5,8.5778,0.4693606453333334,0.195,0.0,2.7416666666666667,1.6933760683760684
1.34,8.272,0.29824483933333334,0.321,0.16696613315104225,2.7911333333333332,1.5527777777777778
2.041,7.977200000000001,0.2700465713333333,0.469,0.32671401585242116,2.834674,1.4422025641025642
2.547,7.6824,0.7230819033333334,0.464,0.3209794208838701,2.892358,1.4409051282051282
2.68,7.370000000000001,0.5528818306666666,0.3,0.1202154338052799,2.90752,1.4405641025641025
2.326,7.147800000000001,0.28801388866666666,0.133,0.0,2.8671640000000003,1.4414717948717948
1.101,7.136800000000001,0.17285254133333336,0.027,0.0,2.777058888888889,1.5927813390313392
-0.187,7.4910000000000005,0.353915104,0.0,0.0,2.70121,1.8083653846153847
-0.619,8.1378,0.6435078433333333,0.0,0.0,2.67577,1.8806730769230766
-1.258,8.2698,0.5950687133333333,0.0,0.0,2.63814,1.9876282051282048
-1.979,7.854,0.8054031626666666,0.0,0.0,2.595681111111111,2.1083084045584046
-2.675,7.5680000000000005,0.252773948,0.0,0.0,2.5546944444444444,2.224804131054131
-2.787,7.695600000000001,0.331842776,0.0,0.0,2.5480988888888887,2.2435505698005698
-2.063,7.8452,0.5332725086666666,0.0,0.0,2.5907344444444442,2.1223682336182335
-1.759,7.8364,0.500463998,0.0,0.0,2.6086366666666665,2.0714850427350426
-1.791,8.0454,0.43983614266666665,0.0,0.0,2.606752222222222,2.076841168091168
-2.083,8.1796,0.22002859066666666,0.0,0.0,2.5895566666666667,2.125715811965812
-2.414,8.217,0.28640346133333333,0.0,0.0,2.5700644444444443,2.1811182336182333
-2.91,8.184000000000001,0.128707884,0.0,0.0,2.5408555555555554,2.2641381766381765
-3.438,8.1972,0.44138341600000003,0.0,0.0,2.5097622222222222,2.3525142450142447
-3.903,8.371,0.304591818,0.0,0.0,2.482378888888889,2.4303454415954415
-4.322,8.727400000000001,0.19801941666666667,0.0,0.0,2.4577044444444445,2.500477207977208
-3.947,8.954,0.411922068,0.074,0.0,2.4797877777777777,2.437710113960114
-2.108,8.989200000000002,0.30307612133333334,0.237,0.0,2.588084444444444,2.129900284900285
-0.213,8.813200000000002,1.2239879793333335,0.353,0.08938805763793878,2.6996788888888887,1.8127172364672361
1.247,8.496400000000001,0.52196794,0.336,0.18976660267744008,2.7856566666666667,1.5683440170940173
2.034,8.188400000000001,0.3404632986666667,0.322,0.2221601607814117,2.833876,1.4422205128205128
2.388,7.8782000000000005,0.3669248313333333,0.244,0.11765200995897172,2.874232,1.4413128205128203
2.204,7.5482000000000005,0.8106133693333333,0.109,0.0,2.853256,1.4417846153846154
1.677,7.310600000000001,1.267501096,0.036,0.0,2.810978888888889,1.4963710826210825
1.085,7.2864,0.5227889426666666,0.005,0.0,2.776116666666667,1.5954594017094015
0.661,7.634000000000001,0.43421543533333334,0.0,0.0,2.7511477777777777,1.6664280626780625
0.539,8.2742,0.3627882433333333,0.0,0.0,2.7439633333333333,1.6868482905982907
0.415,8.3886,0.653612486,0.0,0.0,2.736661111111111,1.7076032763532765
0.105,7.948600000000001,0.8180339659999999,0.0,0.0,2.7184055555555555,1.7594907407407405
0.153,7.638400000000001,0.7761944306666666,0.0,0.0,2.721232222222222,1.7514565527065524
0.3,7.746200000000001,0.49326443999999997,0.0,0.0,2.729888888888889,1.7268518518518519
0.292,7.873800000000001,0.705114586,0.0,0.0,2.729417777777778,1.7281908831908832
0.177,7.843000000000001,0.500400844,0.0,0.0,2.7226455555555553,1.7474394586894586
0.103,8.030000000000001,0.3230327906666667,0.0,0.0,2.718287777777778,1.7598254985754986
0.116,8.14,0.38116606199999997,0.0,0.0,2.719053333333333,1.7576495726495727
0.13,8.1532,0.15731665333333333,0.0,0.0,2.7198777777777776,1.7553062678062679
0.225,8.0982,0.30654959266666665,0.0,0.0,2.7254722222222223,1.7394052706552707
0.042,8.087200000000001,0.43866779333333333,0.0,0.0,2.7146955555555556,1.7700356125356125
-0.238,8.2368,0.26164708733333336,0.0,0.0,2.6982066666666666,1.8169017094017093
-0.491,8.5624,0.17844167133333333,0.0,0.0,2.683307777777778,1.8592485754985755
-0.293,8.7604,0.2448481193333333,0.016,0.0,2.694967777777778,1.8261075498575496
0.554,8.7736,0.26679413933333335,0.065,0.0,2.7448466666666667,1.6843376068376068
1.13,8.58,0.3488627833333333,0.089,0.0,2.778766666666667,1.5879273504273503
1.718,8.2522,0.21005025666666666,0.103,0.0,2.8133933333333334,1.489508547008547
2.258,7.935400000000001,0.144875312,0.115,0.0,2.859412,1.4416461538461538
2.818,7.620800000000001,0.4758655086666667,0.144,0.0,2.923252,1.4402102564102564
3.151,7.288600000000001,0.5645969006666667,0.12,0.0,2.961214,1.4393564102564103
2.878,7.048800000000001,0.6929258606666666,0.083,0.0,2.930092,1.4400564102564102
1.595,7.0158000000000005,0.35887269466666666,0.035,0.0,2.80615,1.5100961538461537
0.15,7.341400000000001,0.5957634073333333,0.0,0.0,2.7210555555555556,1.7519586894586894
-0.637,7.9508,0.504284816,0.0,0.0,2.67471,1.8836858974358974
-1.271,8.052000000000001,0.3636724,0.0,0.0,2.6373744444444442,1.9898041310541308
-1.438,7.623,0.6745796193333334,0.0,0.0,2.6275399999999998,2.01775641025641
-1.27,7.3216,0.53643021,0.0,0.0,2.6374333333333335,1.989636752136752
-1.358,7.4184,0.348452282,0.0,0.0,2.632251111111111,2.004366096866097
-1.654,7.537200000000001,0.23164893,0.0,0.0,2.61482,2.053910256410256
-1.858,7.502000000000001,0.3704298793333333,0.0,0.0,2.6028066666666665,2.0880555555555556
-2.0,7.675800000000001,0.303960278,0.0,0.0,2.5944444444444446,2.1118233618233617
-1.989,7.777000000000001,0.3802503286666667,0.0,0.0,2.595092222222222,2.109982193732194
-1.791,7.7836,0.45944546466666664,0.0,0.0,2.606752222222222,2.076841168091168
-1.479,7.726400000000001,0.04963905666666666,0.0,0.0,2.6251255555555555,2.0246189458689456
-1.169,7.708800000000001,0.33114808133333334,0.0,0.0,2.643381111111111,1.9727314814814814
-1.013,7.8452,0.3715034973333333,0.0,0.0,2.6525677777777776,1.9466203703703702
-1.03,8.146600000000001,0.3309586193333333,0.0,0.0,2.6515666666666666,1.9494658119658117
-0.897,8.327000000000002,0.40500670333333333,0.028,0.0,2.659398888888889,1.927204415954416
-0.114,8.327000000000002,0.19195663066666668,0.148,0.0,2.7055088888888887,1.7961467236467237
1.178,8.1334,0.958330612,0.351,0.13081976190162634,2.7815933333333334,1.5798931623931622
2.635,7.8100000000000005,0.30645486133333333,0.445,0.31153921940545853,2.90239,1.440679487179487
4.041,7.4976,0.428657882,0.502,0.3929986836002209,3.062674,1.437074358974359
4.787,7.185200000000001,0.33402158933333337,0.456,0.36950232050614806,3.147718,1.4351615384615384
4.816,6.855200000000001,0.6235511746666667,0.373,0.2637578183076336,3.151024,1.4350871794871793
4.098,6.611000000000001,0.2650258273333333,0.216,0.0,3.069172,1.436928205128205
2.577,6.562600000000001,0.19716683733333332,0.052,0.0,2.895778,1.4408282051282049
1.25,6.846400000000001,0.21952335866666664,0.0,0.0,2.7858333333333336,1.5678418803418803
1.12,7.3898,0.548018972,0.0,0.0,2.7781777777777776,1.5896011396011394
0.987,7.4602,0.45849815466666666,0.0,0.0,2.7703455555555556,1.6118625356125356
1.034,7.040000000000001,0.19505117733333333,0.0,0.0,2.7731133333333333,1.6039957264957265
1.223,6.738600000000001,0.5196628186666666,0.0,0.0,2.7842433333333334,1.572361111111111
1.237,6.804600000000001,0.6241827146666666,0.0,0.0,2.785067777777778,1.5700178062678063
1.161,6.8882,0.48492811,0.0,0.0,2.7805922222222224,1.5827386039886038
1.171,6.833200000000001,0.15166436866666666,0.0,0.0,2.781181111111111,1.5810648148148148
1.089,6.9674000000000005,0.2422588046666667,0.0,0.0,2.776352222222222,1.594789886039886
0.956,7.0334,0.3991333793333333,0.0,0.0,2.76852,1.6170512820512821
0.888,7.0158000000000005,0.4316892746666667,0.0,0.0,2.7645155555555556,1.6284330484330485
0.874,6.941,0.3829659513333334,0.0,0.0,2.763691111111111,1.6307763532763533
0.915,6.9058,0.49888514733333333,0.0,0.0,2.766105555555556,1.6239138176638177
0.926,7.007000000000001,0.30538124333333333,0.0,0.0,2.7667533333333334,1.6220726495726494
1.052,7.26,0.26562579000000003,0.0,0.0,2.774173333333333,1.6009829059829062
1.433,7.4008,0.3666406386666667,0.015,0.0,2.7966100000000003,1.5372115384615384
2.549,7.385400000000001,0.34816808866666665,0.078,0.0,2.892586,1.4408999999999998
3.573,7.2006000000000006,1.226766756,0.127,0.0,3.009322,1.4382743589743587
4.69,6.9058,0.492885516,0.207,0.11929868497213514,3.13666,1.4354102564102564
5.871,6.622,0.22520722,0.307,0.31364975064919826,3.271294,1.4323820512820513
6.591,6.340400000000001,0.9443104206666666,0.343,0.3474848427422351,3.353374,1.4305358974358973
6.723,6.050000000000001,0.41593234799999995,0.305,0.27138337594503975,3.368422,1.4301974358974359
6.081,5.836600000000001,0.4324471226666667,0.156,0.0,3.2952339999999998,1.4318435897435897
4.949,5.797,0.47131841933333335,0.049,0.0,3.1661859999999997,1.434746153846154
3.873,6.0544,0.4316576973333333,0.0,0.0,3.043522,1.437505128205128
3.778,6.545000000000001,0.36449340199999997,0.0,0.0,3.032692,1.437748717948718
3.7,6.6176,0.6190988166666667,0.0,0.0,3.0238,1.4379487179487178
3.525,6.254600000000001,0.36477759466666665,0.0,0.0,3.00385,1.4383974358974358
3.08,5.9994000000000005,0.6352662446666667,0.0,0.0,2.95312,1.4395384615384617
2.413,6.072,0.5006218826666667,0.0,0.0,2.877082,1.441248717948718
2.395,6.162200000000001,0.360167352,0.0,0.0,2.87503,1.4412948717948717
1.805,6.129200000000001,0.35123105866666665,0.0,0.0,2.8185166666666666,1.4749465811965812
1.438,6.2656,0.2621838966666667,0.0,0.0,2.7969044444444444,1.5363746438746437
1.444,6.342600000000001,0.39104966533333335,0.0,0.0,2.797257777777778,1.5353703703703705
1.458,6.342600000000001,0.19328286533333336,0.0,0.0,2.7980822222222224,1.5330270655270655
1.338,6.292,0.156021996,0.0,0.0,2.7910155555555556,1.5531125356125353
1.485,6.2744,0.155895688,0.0,0.0,2.799672222222222,1.528507834757835
2.144,6.38,0.17708385999999998,0.0,0.0,2.846416,1.4419384615384614
2.302,6.624200000000001,0.3694825693333333,0.0,0.0,2.864428,1.4415333333333331
2.713,6.765000000000001,0.367619526,0.04,0.0,2.911282,1.4404794871794873
3.712,6.7628,0.18144148733333332,0.165,0.0,3.025168,1.4379179487179485
4.673,6.6000000000000005,0.5192207406666667,0.186,0.027995409545045688,3.134722,1.435453846153846
5.362,6.336,0.14013876066666667,0.17,0.060302424740820426,3.213268,1.4336871794871795
5.823,6.0764000000000005,1.3731893413333334,0.178,0.1185218487258349,3.265822,1.4325051282051282
5.862,5.8212,0.700725382,0.135,0.0,3.2702679999999997,1.432405128205128
5.551,5.550600000000001,1.1052268526666666,0.081,0.0,3.234814,1.433202564102564
5.208,5.3482,0.5474505853333334,0.035,0.0,3.195712,1.4340820512820514
5.025,5.304200000000001,0.6754006213333333,0.009,0.0,3.17485,1.4345512820512818
4.892,5.5308,0.3744717366666667,0.0,0.0,3.159688,1.4348923076923077
4.846,5.9642,0.20329277666666667,0.0,0.0,3.154444,1.4350102564102563
4.711,6.0148,0.5329883160000001,0.0,0.0,3.139054,1.4353564102564103
4.47,5.6716,0.264299556,0.0,0.0,3.11158,1.435974358974359
4.228,5.420800000000001,0.50804248,0.0,0.0,3.083992,1.4365948717948718
4.131,5.469200000000001,0.4668976386666666,0.0,0.0,3.072934,1.4368435897435896
4.067,5.533,0.4543931433333333,0.0,0.0,3.065638,1.4370076923076922
3.991,5.4824,0.35044163333333334,0.0,0.0,3.056974,1.437202564102564
3.954,5.5836,0.23509082333333334,0.0,0.0,3.052756,1.4372974358974357
3.849,5.634200000000001,0.244437618,0.0,0.0,3.040786,1.4375666666666667
3.905,5.614400000000001,0.37554535466666666,0.0,0.0,3.04717,1.4374230769230767
3.859,5.550600000000001,0.2379643313333333,0.0,0.0,3.041926,1.4375410256410255
4.359,5.5154000000000005,0.27026761066666666,0.0,0.0,3.098926,1.4362589743589742
4.761,5.5924000000000005,0.3223065193333333,0.0,0.0,3.144754,1.435228205128205
5.092,5.790400000000001,0.337684522,0.0,0.0,3.1824879999999998,1.4343794871794873
5.401,5.898200000000001,0.23338566533333335,0.019,0.0,3.217714,1.4335871794871795
5.907,5.885,0.29063478066666665,0.122,0.0,3.275398,1.4322897435897435
6.568,5.7332,0.172189424,0.262,0.2156022652462116,3.350752,1.4305948717948718
7.14,5.4956000000000005,0.2788565566666667,0.369,0.3812978113818942,3.4121333333333332,1.4306837606837606
7.554,5.269,0.4637399373333333,0.394,0.42121074309962775,3.4480133333333334,1.434222222222222
7.711,5.044600000000001,0.29676072000000003,0.315,0.3607577757216902,3.46162,1.4355641025641024
7.47,4.813600000000001,0.4471304313333333,0.156,0.04948346053276198,3.440733333333333,1.4335042735042736
7.118,4.6442000000000005,0.34488408,0.073,0.0,3.4102266666666665,1.4304957264957265
6.704,4.6156,0.14992763333333334,0.026,0.0,3.366256,1.4302461538461537
6.076,4.822400000000001,0.5327041226666667,0.0,0.0,3.294664,1.4318564102564102
5.651,5.216200000000001,0.23363828133333334,0.0,0.0,3.246214,1.4329461538461539
5.222,5.28,0.41871112466666666,0.0,0.0,3.197308,1.4340461538461537
4.778,4.9962,0.9322480033333332,0.0,0.0,3.146692,1.4351846153846155
4.411,4.800400000000001,0.66507494,0.0,0.0,3.104854,1.4361256410256409
3.934,4.8664000000000005,0.3852710733333333,0.0,0.0,3.050476,1.4373487179487179
3.742,4.95,0.171999962,0.0,0.0,3.028588,1.4378410256410254
3.717,4.9346000000000005,0.49402228800000003,0.0,0.0,3.025738,1.4379051282051283
3.624,5.0578,0.32202232599999997,0.0,0.0,3.015136,1.4381435897435897
3.427,5.1370000000000005,0.3609252,0.0,0.0,2.992678,1.438648717948718
3.075,5.1568000000000005,0.27465681466666664,0.0,0.0,2.95255,1.439551282051282
2.885,5.1370000000000005,0.31333864933333333,0.0,0.0,2.93089,1.4400384615384614
3.37,5.1458,0.323948524,0.0,0.0,2.98618,1.4387948717948718
4.665,5.258000000000001,0.3395791426666666,0.0,0.0,3.13381,1.4354743589743588
5.847,5.489000000000001,0.41135368133333333,0.0,0.0,3.268558,1.4324435897435897
6.36,5.6408000000000005,0.2753199313333333,0.008,0.0,3.3270399999999998,1.431128205128205
6.633,5.676000000000001,0.4620347793333333,0.026,0.0,3.358162,1.4304282051282051
6.751,5.5792,0.42038470600000005,0.03,0.0,3.371614,1.430125641025641
7.008,5.3966,0.497337874,0.033,0.0,3.4006933333333333,1.4295555555555555
7.324,5.2184,0.584995648,0.05,0.0,3.42808,1.4322564102564102
6.844,5.0424,0.4184269313333333,0.055,0.0,3.3822159999999997,1.4298871794871795
6.346,4.8554,0.3234748686666667,0.027,0.0,3.325444,1.4311641025641026
6.605,4.725600000000001,0.20297700666666665,0.066,0.0,3.35497,1.4305
6.103,4.7366,0.47011849333333333,0.021,0.0,3.297742,1.4317871794871795
5.118,4.994000000000001,0.38855508200000005,0.0,0.0,3.185452,1.4343128205128206
4.371,5.4472000000000005,0.430110424,0.0,0.0,3.100294,1.4362282051282051
4.093,5.5616,0.7965300233333333,0.0,0.0,3.068602,1.4369410256410255
3.597,5.3064,0.47333934800000005,0.0,0.0,3.012058,1.4382128205128206
3.231,5.1392,0.44021506666666665,0.0,0.0,2.970334,1.439151282051282
3.208,5.2514,0.29966580466666665,0.0,0.0,2.967712,1.4392102564102565
3.125,5.381200000000001,0.3851447653333333,0.0,0.0,2.95825,1.4394230769230767
2.87,5.4054,0.466392406,0.0,0.0,2.92918,1.440076923076923
2.635,5.5792,0.6142359573333334,0.0,0.0,2.90239,1.440679487179487
2.444,5.7068,0.341379032,0.0,0.0,2.880616,1.4411692307692308
2.386,5.764000000000001,0.309991486,0.0,0.0,2.8740040000000002,1.4413179487179486
2.463,5.775,0.3044339326666667,0.0,0.0,2.882782,1.441120512820513
2.185,5.819000000000001,0.34778916466666665,0.0,0.0,2.85109,1.4418333333333333
1.625,5.9796000000000005,0.37485066066666667,0.0,0.0,2.807916666666667,1.5050747863247862
1.224,6.272200000000001,0.305223358,0.0,0.0,2.7843022222222222,1.5721937321937323
1.284,6.474600000000001,0.40986956199999997,0.011,0.0,2.7878355555555556,1.562150997150997
1.776,6.5406,0.3393896806666667,0.031,0.0,2.8168088888888887,1.4798005698005696
2.398,6.4548000000000005,0.9493943186666667,0.055,0.0,2.875372,1.4412871794871793
3.012,6.2612000000000005,0.5305253093333333,0.076,0.0,2.945368,1.4397128205128205
3.714,6.074200000000001,0.51300007,0.107,0.0,3.025396,1.4379128205128204
4.234,5.8828000000000005,1.639762442,0.086,0.0,3.084676,1.4365794871794872
4.771,5.6716,0.4517090973333333,0.088,0.0,3.145894,1.435202564102564
